id,title,description,availability,condition,price,link,image_link,brand,google_product_category
"HDN-0052","Liquid Polygel 2 - Reflective","Liquid Polygel 2 - Reflective - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","19.90 EUR","https://www.hdnails.it/liquid-polygel-2-reflective","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e122f114e.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0053","Liquid Polygel 1 - Reflective","Liquid Polygel 1 - Reflective - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","19.90 EUR","https://www.hdnails.it/liquid-polygel-1-reflective","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e1143b958.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0054","Unicorn Liquid Polygel 01","Unicorn Liquid Polygel 01 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","26.32 EUR","https://www.hdnails.it/unicorn-liquid-polygel-01","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e0cba84c9.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0055","Jelly Cover 12","Jelly Cover 12 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","32.90 EUR","https://www.hdnails.it/jelly-cover-12","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dedeeaf80.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0056","Jelly Cover 11","Jelly Cover 11 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","32.90 EUR","https://www.hdnails.it/jelly-cover-11","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960ded276301.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0057","Jelly Cover 10","Jelly Cover 10 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","32.90 EUR","https://www.hdnails.it/jelly-cover-10","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dec444a4d.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0058","Jelly Cover 9","Jelly Cover 9 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","32.90 EUR","https://www.hdnails.it/jelly-cover-9","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960deb66d9f0.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0059","Jelly Cover 8","Jelly Cover 8 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","32.90 EUR","https://www.hdnails.it/jelly-cover-8","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dea888da1.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0060","Jelly Cover 5","Jelly Cover 5 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","32.90 EUR","https://www.hdnails.it/jelly-cover-5","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960de9a10c47.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0061","Jelly Cover 3","Jelly Cover 3 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","32.90 EUR","https://www.hdnails.it/jelly-cover-3","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960de86d769d.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0062","Jelly Cover 2","Jelly Cover 2 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","32.90 EUR","https://www.hdnails.it/jelly-cover-2","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960de7ade47a.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0063","Jelly Cover 1","Jelly Cover 1 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","32.90 EUR","https://www.hdnails.it/jelly-cover-1","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960de68c2403.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0064","Creamy Cover 12","Creamy Cover 12 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/creamy-cover-12","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960de5626784.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0065","Creamy Cover 13","Creamy Cover 13 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/creamy-cover-13","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960de44c6b2f.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0066","Creamy Cover 11","Creamy Cover 11 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/creamy-cover-11","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960de363e993.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0067","Creamy Cover 10","Creamy Cover 10 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/creamy-cover-10","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960de2053a17.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0068","Creamy Cover 9","Creamy Cover 9 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/creamy-cover-9","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960de107c30d.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0069","Creamy Cover 6","Creamy Cover 6 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/creamy-cover-6","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960de01a71b6.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0070","Creamy Cover 1","Creamy Cover 1 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/creamy-cover-1","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960ddca9b8bf.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0071","Kit Unicorn 10pz","Kit Unicorn 10pz - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","199.01 EUR","https://www.hdnails.it/kit-unicorn-10pz","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/k/i/kit-21-colori-1.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0072","Unicorn Collection Glitter Builder Gel 41","Unicorn Collection Glitter Builder Gel 41 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-41","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dd30546b1.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0073","Unicorn Collection Glitter Builder Gel 40","Unicorn Collection Glitter Builder Gel 40 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-40","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dd12a1d89.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0074","Unicorn Collection Glitter Builder Gel 39","Unicorn Collection Glitter Builder Gel 39 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-39","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dcf282960.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0075","Unicorn Collection Glitter Builder Gel 38","Unicorn Collection Glitter Builder Gel 38 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-38","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dcce472ca.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0076","Unicorn Collection Glitter Builder Gel 37","Unicorn Collection Glitter Builder Gel 37 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-37","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dcab53211.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0077","Unicorn Collection Glitter Builder Gel 36","Unicorn Collection Glitter Builder Gel 36 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-36","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dc8e4ccb2.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0078","Kit Unicorn 5pz","Kit Unicorn 5pz - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","119.00 EUR","https://www.hdnails.it/kit-unicorn-8pz","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/k/i/kit-8-colori-1.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0079","Unicorn Collection Glitter Builder Gel 35","Unicorn Collection Glitter Builder Gel 35 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-35","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dc7154843.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0080","Unicorn Collection Glitter Builder Gel 34","Unicorn Collection Glitter Builder Gel 34 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-34","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dc5a9a4bf.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0081","Unicorn Collection Glitter Builder Gel 33","Unicorn Collection Glitter Builder Gel 33 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-33","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dc458dc46.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0082","Unicorn Collection Glitter Builder Gel 32","Unicorn Collection Glitter Builder Gel 32 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-32","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dc2f6a955.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0083","Unicorn Collection Glitter Builder Gel 31","Unicorn Collection Glitter Builder Gel 31 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-31","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dc1b93b51.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0084","Unicorn Collection Glitter Builder Gel 30","Unicorn Collection Glitter Builder Gel 30 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-30","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dc097e80a.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0085","Unicorn Collection Glitter Builder Gel 29","Unicorn Collection Glitter Builder Gel 29 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-29","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dbec14175.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0086","Unicorn Collection Glitter Builder Gel 28","Unicorn Collection Glitter Builder Gel 28 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-28","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dbc5f2d97.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0087","Unicorn Collection Glitter Builder Gel 25","Unicorn Collection Glitter Builder Gel 25 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-25","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960dbb296c57.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0088","Unicorn Collection Glitter Builder Gel 24","Unicorn Collection Glitter Builder Gel 24 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-24","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960db9f721ef.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0089","Unicorn Collection Glitter Builder Gel 23","Unicorn Collection Glitter Builder Gel 23 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-23","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960db7a95834.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0090","Unicorn Collection Glitter Builder Gel 22","Unicorn Collection Glitter Builder Gel 22 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-22","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960db65f2e88.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0091","Unicorn Collection Glitter Builder Gel 21","Unicorn Collection Glitter Builder Gel 21 - Gel da Ricostruzione | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/unicorn-collection-glitter-builder-gel-21","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960db4f37526.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
